date,year,month,quarter,state_name,state_abbr,cpi_value,source,data_type
2023-01-01,2023,1,Q1,Oklahoma,OK,298.83353478873903,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Oklahoma,OK,300.326644631653,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Oklahoma,OK,301.94071327042207,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Oklahoma,OK,303.9236656423746,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Oklahoma,OK,303.60086141860705,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Oklahoma,OK,304.8281102528139,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Oklahoma,OK,305.36192529465757,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Oklahoma,OK,307.4914779653884,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Oklahoma,OK,308.20157426338164,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Oklahoma,OK,307.9014499828497,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Oklahoma,OK,307.4497837386947,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Oklahoma,OK,306.3989854912664,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Oklahoma,OK,308.76406364705895,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Oklahoma,OK,311.17583676117437,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Oklahoma,OK,311.8990442352148,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Oklahoma,OK,313.2325009156699,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Oklahoma,OK,314.4936312719958,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Oklahoma,OK,313.8608608569361,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Oklahoma,OK,314.0935073441018,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Oklahoma,OK,315.02769391403785,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Oklahoma,OK,314.9362804316719,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Oklahoma,OK,315.9579245849422,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Oklahoma,OK,315.2970073496905,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Oklahoma,OK,316.0288594422531,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Oklahoma,OK,318.2061918823373,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Oklahoma,OK,318.607314078077,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Oklahoma,OK,320.1721507606461,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Oklahoma,OK,320.34017271333636,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Oklahoma,OK,321.67557941703575,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Oklahoma,OK,322.2823165359173,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Oklahoma,OK,322.9405711320315,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Oregon,OR,298.0822687496171,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Oregon,OR,301.07814142625296,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Oregon,OR,301.59578970459194,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Oregon,OR,304.03011899461563,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Oregon,OR,303.85548136055525,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Oregon,OR,304.2785439979382,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Oregon,OR,305.424255551525,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Oregon,OR,307.4793045236862,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Oregon,OR,307.8403807009277,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Oregon,OR,308.4855968262535,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Oregon,OR,307.53555527399203,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Oregon,OR,306.04943852677684,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Oregon,OR,308.3410013586638,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Oregon,OR,309.9246182359888,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Oregon,OR,311.64558898974843,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Oregon,OR,313.91105713940556,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Oregon,OR,313.8747998369334,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Oregon,OR,314.403871818453,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Oregon,OR,314.09938475882774,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Oregon,OR,314.76367924180306,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Oregon,OR,315.06145788553096,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Oregon,OR,316.0821680770381,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Oregon,OR,315.55064078106125,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Oregon,OR,316.31764518743586,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Oregon,OR,317.59829228793916,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Oregon,OR,318.65760242607,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Oregon,OR,320.7026802798371,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Oregon,OR,320.4028913093664,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Oregon,OR,321.4805353539861,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Oregon,OR,322.8495349232765,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Oregon,OR,323.4586111252447,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Pennsylvania,PA,299.4683533647851,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Pennsylvania,PA,300.1208824521526,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Pennsylvania,PA,301.58968972148284,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Pennsylvania,PA,303.2335913772435,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Pennsylvania,PA,304.9327988624986,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Pennsylvania,PA,305.8606022500328,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Pennsylvania,PA,305.5406701644625,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Pennsylvania,PA,306.94199266925057,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Pennsylvania,PA,308.11015520128785,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Pennsylvania,PA,307.44213727302616,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Pennsylvania,PA,307.84502708474463,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Pennsylvania,PA,306.8370697733049,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Pennsylvania,PA,308.36649236466315,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Pennsylvania,PA,308.70773153353315,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Pennsylvania,PA,312.8836904571501,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Pennsylvania,PA,313.43321826836245,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Pennsylvania,PA,313.71833982811023,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Pennsylvania,PA,314.2692983241898,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Pennsylvania,PA,314.4088428052461,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Pennsylvania,PA,314.65306893893666,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Pennsylvania,PA,316.05810896841143,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Pennsylvania,PA,316.04551276087074,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Pennsylvania,PA,315.74947793847093,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Pennsylvania,PA,316.0871232593749,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Pennsylvania,PA,317.7741077898224,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Pennsylvania,PA,318.91797144966296,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Pennsylvania,PA,320.6666567238218,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Pennsylvania,PA,321.1500207209412,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Pennsylvania,PA,322.16339391537497,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Pennsylvania,PA,322.8191995263961,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Pennsylvania,PA,322.99103875536537,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Rhode Island,RI,299.1761906397242,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Rhode Island,RI,300.1378572004731,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Rhode Island,RI,302.19977534736324,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Rhode Island,RI,303.9086938913178,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Rhode Island,RI,303.612587649486,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Rhode Island,RI,304.2240075883046,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Rhode Island,RI,305.3987638262976,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Rhode Island,RI,306.6701506150577,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Rhode Island,RI,307.721360202601,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Rhode Island,RI,307.5831005104964,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Rhode Island,RI,306.62099248808,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Rhode Island,RI,307.1172175695887,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Rhode Island,RI,308.70630606007296,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Rhode Island,RI,309.2245202478675,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Rhode Island,RI,311.48553989158603,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Rhode Island,RI,313.3345837338872,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Rhode Island,RI,314.1040723093507,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Rhode Island,RI,313.88576771930303,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Rhode Island,RI,314.04275860921695,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Rhode Island,RI,314.60414970183496,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Rhode Island,RI,314.90305756336517,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Rhode Island,RI,316.20626995315473,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Rhode Island,RI,315.9082606048282,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Rhode Island,RI,315.85024834364197,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Rhode Island,RI,317.40670363957065,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Rhode Island,RI,318.9953141450828,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Rhode Island,RI,320.6404816416739,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Rhode Island,RI,320.6231246999968,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Rhode Island,RI,321.3115354415697,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Rhode Island,RI,322.0898094020355,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Rhode Island,RI,323.42021790844785,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,South Carolina,SC,298.80067072849306,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,South Carolina,SC,301.21448175224697,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,South Carolina,SC,302.19623791635547,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,South Carolina,SC,303.1024137954592,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,South Carolina,SC,304.10876798684956,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,South Carolina,SC,305.9805679814666,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,South Carolina,SC,305.7863009754846,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,South Carolina,SC,306.50194887805486,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,South Carolina,SC,307.8045692583956,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,South Carolina,SC,307.22362134027645,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,South Carolina,SC,307.1612670182568,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,South Carolina,SC,307.196965754262,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,South Carolina,SC,308.1891164146843,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,South Carolina,SC,310.4933284660299,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,South Carolina,SC,313.386696484656,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,South Carolina,SC,313.2096392844373,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,South Carolina,SC,313.9345589326983,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,South Carolina,SC,314.83128793866865,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,South Carolina,SC,314.6831932552528,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,South Carolina,SC,315.3047909614189,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,South Carolina,SC,314.3892775069782,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,South Carolina,SC,315.8899689005812,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,South Carolina,SC,315.34707143369513,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,South Carolina,SC,315.693803566555,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,South Carolina,SC,318.2350620084648,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,South Carolina,SC,319.01007411822616,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,South Carolina,SC,320.16790793864465,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,South Carolina,SC,320.28885726513425,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,South Carolina,SC,321.9335509900352,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,South Carolina,SC,322.87495028805887,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,South Carolina,SC,322.17700611149144,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,South Dakota,SD,298.4685609915,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,South Dakota,SD,301.0813713288472,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,South Dakota,SD,301.245340954985,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,South Dakota,SD,303.6132321251691,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,South Dakota,SD,304.153231030095,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,South Dakota,SD,304.86905227279163,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,South Dakota,SD,304.6369713770355,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,South Dakota,SD,306.5956028995586,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,South Dakota,SD,308.163193163255,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,South Dakota,SD,308.15706695597424,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,South Dakota,SD,306.8433882895374,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,South Dakota,SD,306.74086117421945,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,South Dakota,SD,308.9222699034254,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,South Dakota,SD,309.80748140548855,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,South Dakota,SD,313.0171383208447,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,South Dakota,SD,314.4003648416433,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,South Dakota,SD,313.76963426299676,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,South Dakota,SD,313.4051650525567,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,South Dakota,SD,314.9783432309886,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,South Dakota,SD,314.42476252534897,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,South Dakota,SD,315.42555169078935,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,South Dakota,SD,315.1486948197537,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,South Dakota,SD,315.59049938431366,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,South Dakota,SD,315.2753304427008,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,South Dakota,SD,317.53570867739586,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,South Dakota,SD,319.24538854564616,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,South Dakota,SD,321.0131171619951,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,South Dakota,SD,320.9378028350551,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,South Dakota,SD,320.6002920034984,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,South Dakota,SD,322.0558851688084,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,South Dakota,SD,322.6077187472494,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Tennessee,TN,299.1500441759546,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Tennessee,TN,301.0777830014546,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Tennessee,TN,301.54143479101646,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Tennessee,TN,303.2635472464651,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Tennessee,TN,304.2689827296566,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Tennessee,TN,304.22393537575954,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Tennessee,TN,305.2590195664098,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Tennessee,TN,306.6985287293529,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Tennessee,TN,307.50507642237295,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Tennessee,TN,306.6268794908196,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Tennessee,TN,306.2040034224302,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Tennessee,TN,307.304660557464,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Tennessee,TN,308.4954214259114,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Tennessee,TN,309.2777613895076,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Tennessee,TN,312.2554994417985,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Tennessee,TN,313.70061673722313,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Tennessee,TN,314.18950597998673,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Tennessee,TN,314.03511264034586,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Tennessee,TN,314.3624106598094,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Tennessee,TN,314.69834034364646,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Tennessee,TN,315.33832316154746,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Tennessee,TN,315.78405962905236,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Tennessee,TN,314.8809632339327,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Tennessee,TN,316.02404876378813,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Tennessee,TN,316.63236660525536,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Tennessee,TN,318.5762288649928,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Tennessee,TN,320.49159779490327,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Tennessee,TN,320.8216638363988,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Tennessee,TN,321.067202813061,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Tennessee,TN,322.4744684385649,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Tennessee,TN,324.34096003139734,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Texas,TX,299.9194569862761,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Texas,TX,300.2400848407997,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Texas,TX,302.41455804685285,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Texas,TX,302.6154891297851,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Texas,TX,303.5951446370504,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Texas,TX,305.2988037649036,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Texas,TX,304.73265596874813,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Texas,TX,306.8499946973552,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Texas,TX,307.84022285032717,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Texas,TX,307.7238942378593,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Texas,TX,307.11522387053867,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Texas,TX,307.13477243453247,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Texas,TX,308.7755265521135,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Texas,TX,310.67712394561744,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Texas,TX,312.58160840218375,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Texas,TX,313.30403326578596,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Texas,TX,314.3292481582265,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Texas,TX,314.22986245393344,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Texas,TX,314.4801634619956,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Texas,TX,314.70357685902457,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Texas,TX,315.18122464095933,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Texas,TX,315.2657365313874,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Texas,TX,316.05944712933825,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Texas,TX,315.9137664583871,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Texas,TX,317.7555062201633,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Texas,TX,318.8975441540662,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Texas,TX,319.36859296651653,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Texas,TX,320.7795771753688,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Texas,TX,321.1801491518887,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Texas,TX,322.63256451851635,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Texas,TX,322.8539711370035,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Utah,UT,299.39308963672045,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Utah,UT,301.4410171280892,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Utah,UT,301.4893989341866,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Utah,UT,302.51758899227383,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Utah,UT,303.8577973226391,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Utah,UT,305.59681609040894,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Utah,UT,305.4705227593707,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Utah,UT,307.11872747449974,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Utah,UT,307.5240576736097,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Utah,UT,308.4119914727339,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Utah,UT,307.6269051780529,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Utah,UT,305.03026286686867,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Utah,UT,308.21681033932003,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Utah,UT,310.8552935057679,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Utah,UT,310.8643401851089,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Utah,UT,312.57980680292246,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Utah,UT,314.2863065175981,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Utah,UT,313.9779869174795,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Utah,UT,314.7241548146778,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Utah,UT,315.1818307631701,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Utah,UT,315.0533782599837,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Utah,UT,315.47092004750306,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Utah,UT,315.29260669102456,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Utah,UT,315.83312290782015,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Utah,UT,317.8619464606692,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Utah,UT,318.7890210406042,National_Estimate_BLS_API,Estimated
