state_name,state_abbr,year,effective_date,minimum_wage,source,raw_wage_text,table_number
Massachusetts,MA,2017,2017-01-01,11.0,DOL_Historical_Table_5,11.00,5
Massachusetts,MA,2018,2018-01-01,11.0,DOL_Historical_Table_5,11.00,5
Massachusetts,MA,2019,2019-01-01,12.0,DOL_Historical_Table_5,12.00,5
Michigan,MI,2014,2014-01-01,8.15,DOL_Historical_Table_5,8.15(e),5
Michigan,MI,2015,2015-01-01,8.15,DOL_Historical_Table_5,8.15(e),5
Michigan,MI,2016,2016-01-01,8.5,DOL_Historical_Table_5,8.50(e),5
Michigan,MI,2017,2017-01-01,8.9,DOL_Historical_Table_5,8.90(e),5
Michigan,MI,2018,2018-01-01,9.25,DOL_Historical_Table_5,9.25(e),5
Michigan,MI,2019,2019-01-01,9.65,DOL_Historical_Table_5,9.65(e),5
Minnesota,MN,2014,2014-01-01,6.5,DOL_Historical_Table_5,6.50-8.00(g),5
Minnesota,MN,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25-9.00(g),5
Minnesota,MN,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25-9.50(g),5
Minnesota,MN,2017,2017-01-01,7.75,DOL_Historical_Table_5,7.75-9.50(g),5
Minnesota,MN,2018,2018-01-01,8.04,DOL_Historical_Table_5,8.04-9.86(g),5
Minnesota,MN,2019,2019-01-01,8.15,DOL_Historical_Table_5,8.15-10.00(g),5
Missouri,MO,2014,2014-01-01,7.5,DOL_Historical_Table_5,7.50,5
Missouri,MO,2015,2015-01-01,7.65,DOL_Historical_Table_5,7.65,5
Missouri,MO,2016,2016-01-01,7.65,DOL_Historical_Table_5,7.65,5
Missouri,MO,2017,2017-01-01,7.7,DOL_Historical_Table_5,7.70,5
Missouri,MO,2018,2018-01-01,7.85,DOL_Historical_Table_5,7.85,5
Missouri,MO,2019,2019-01-01,9.45,DOL_Historical_Table_5,9.45,5
Montana,MT,2014,2014-01-01,7.9,DOL_Historical_Table_5,7.90(g),5
Montana,MT,2015,2015-01-01,8.05,DOL_Historical_Table_5,8.05(g),5
Montana,MT,2016,2016-01-01,8.05,DOL_Historical_Table_5,8.05(g),5
Montana,MT,2017,2017-01-01,8.15,DOL_Historical_Table_5,8.15(g),5
Montana,MT,2018,2018-01-01,8.3,DOL_Historical_Table_5,8.30(g),5
Montana,MT,2019,2019-01-01,8.65,DOL_Historical_Table_5,8.65(g),5
Nebraska,NE,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25[c],5
Nebraska,NE,2015,2015-01-01,8.0,DOL_Historical_Table_5,8.00[c],5
Nebraska,NE,2016,2016-01-01,9.0,DOL_Historical_Table_5,9.00[c],5
Nebraska,NE,2017,2017-01-01,9.0,DOL_Historical_Table_5,9.00[c],5
Nebraska,NE,2018,2018-01-01,9.0,DOL_Historical_Table_5,9.00[c],5
Nebraska,NE,2019,2019-01-01,9.0,DOL_Historical_Table_5,9.00[c],5
Nevada,NV,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25-8.25,5
Nevada,NV,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25-8.25,5
Nevada,NV,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25-8.25,5
Nevada,NV,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25-8.25,5
Nevada,NV,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25-8.25,5
Nevada,NV,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25-8.25,5
New Hampshire,NH,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
New Hampshire,NH,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25,5
New Hampshire,NH,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25,5
New Hampshire,NH,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25,5
New Hampshire,NH,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25,5
New Hampshire,NH,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25,5
New Jersey,NJ,2014,2014-01-01,8.25,DOL_Historical_Table_5,8.25,5
New Jersey,NJ,2015,2015-01-01,8.38,DOL_Historical_Table_5,8.38,5
New Jersey,NJ,2016,2016-01-01,8.38,DOL_Historical_Table_5,8.38,5
New Jersey,NJ,2017,2017-01-01,8.44,DOL_Historical_Table_5,8.44,5
New Jersey,NJ,2018,2018-01-01,8.6,DOL_Historical_Table_5,8.60,5
New Jersey,NJ,2019,2019-01-01,11.0,DOL_Historical_Table_5,11.00,5
New Mexico,NM,2014,2014-01-01,7.5,DOL_Historical_Table_5,7.50,5
New Mexico,NM,2015,2015-01-01,7.5,DOL_Historical_Table_5,7.50,5
New Mexico,NM,2016,2016-01-01,7.5,DOL_Historical_Table_5,7.50,5
New Mexico,NM,2017,2017-01-01,7.5,DOL_Historical_Table_5,7.50,5
New Mexico,NM,2018,2018-01-01,7.5,DOL_Historical_Table_5,7.50,5
New Mexico,NM,2019,2019-01-01,9.0,DOL_Historical_Table_5,9.00,5
New York,NY,2014,2014-01-01,8.0,DOL_Historical_Table_5,8.00,5
New York,NY,2015,2015-01-01,8.75,DOL_Historical_Table_5,8.75,5
New York,NY,2016,2016-01-01,9.0,DOL_Historical_Table_5,9.00,5
New York,NY,2017,2017-01-01,9.7,DOL_Historical_Table_5,9.70,5
New York,NY,2018,2018-01-01,10.4,DOL_Historical_Table_5,10.40,5
New York,NY,2019,2019-01-01,11.8,DOL_Historical_Table_5,11.80,5
North Carolina,NC,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
North Carolina,NC,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25,5
North Carolina,NC,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25,5
North Carolina,NC,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25,5
North Carolina,NC,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25,5
North Carolina,NC,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25,5
North Dakota,ND,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
North Dakota,ND,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25,5
North Dakota,ND,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25,5
North Dakota,ND,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25,5
North Dakota,ND,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25,5
North Dakota,ND,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25,5
Ohio,OH,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25-7.95,5
Ohio,OH,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25-8.10,5
Ohio,OH,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25-8.10,5
Ohio,OH,2017,2017-01-01,8.15,DOL_Historical_Table_5,8.15,5
Ohio,OH,2018,2018-01-01,8.3,DOL_Historical_Table_5,8.30,5
Ohio,OH,2019,2019-01-01,8.7,DOL_Historical_Table_5,8.70,5
Oklahoma,OK,2014,2014-01-01,2.0,DOL_Historical_Table_5,2.00-7.25(g),5
Oklahoma,OK,2015,2015-01-01,2.0,DOL_Historical_Table_5,2.00-7.25(g),5
Oklahoma,OK,2016,2016-01-01,2.0,DOL_Historical_Table_5,2.00-7.25(g),5
Oklahoma,OK,2017,2017-01-01,2.0,DOL_Historical_Table_5,2.00-7.25(g),5
Oklahoma,OK,2018,2018-01-01,2.0,DOL_Historical_Table_5,2.00-7.25(g),5
Oklahoma,OK,2019,2019-01-01,2.0,DOL_Historical_Table_5,2.00-7.25(g),5
Oregon,OR,2014,2014-01-01,9.1,DOL_Historical_Table_5,9.10,5
Oregon,OR,2015,2015-01-01,9.25,DOL_Historical_Table_5,9.25,5
Oregon,OR,2016,2016-01-01,9.75,DOL_Historical_Table_5,9.75,5
Oregon,OR,2017,2017-01-01,9.75,DOL_Historical_Table_5,9.75,5
Oregon,OR,2018,2018-01-01,10.75,DOL_Historical_Table_5,10.75,5
Oregon,OR,2019,2019-01-01,11.25,DOL_Historical_Table_5,11.25,5
Pennsylvania,PA,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
Pennsylvania,PA,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25,5
Pennsylvania,PA,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25,5
Pennsylvania,PA,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25,5
Pennsylvania,PA,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25,5
Pennsylvania,PA,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25,5
Rhode Island,RI,2014,2014-01-01,8.0,DOL_Historical_Table_5,8.00,5
Rhode Island,RI,2015,2015-01-01,9.0,DOL_Historical_Table_5,9.00,5
Rhode Island,RI,2016,2016-01-01,9.6,DOL_Historical_Table_5,9.60,5
Rhode Island,RI,2017,2017-01-01,9.6,DOL_Historical_Table_5,9.60,5
Rhode Island,RI,2018,2018-01-01,10.1,DOL_Historical_Table_5,10.10,5
Rhode Island,RI,2019,2019-01-01,10.5,DOL_Historical_Table_5,10.50,5
South Dakota,SD,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
South Dakota,SD,2015,2015-01-01,8.5,DOL_Historical_Table_5,8.50,5
South Dakota,SD,2016,2016-01-01,8.55,DOL_Historical_Table_5,8.55,5
South Dakota,SD,2017,2017-01-01,8.65,DOL_Historical_Table_5,8.65,5
South Dakota,SD,2018,2018-01-01,8.85,DOL_Historical_Table_5,8.85,5
South Dakota,SD,2019,2019-01-01,9.3,DOL_Historical_Table_5,9.30,5
Texas,TX,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
Texas,TX,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25,5
Texas,TX,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25,5
Texas,TX,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25,5
Texas,TX,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25,5
Texas,TX,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25,5
Utah,UT,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
Utah,UT,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25,5
Utah,UT,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25,5
Utah,UT,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25,5
Utah,UT,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25,5
Utah,UT,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25,5
Vermont,VT,2014,2014-01-01,8.73,DOL_Historical_Table_5,8.73(e),5
Vermont,VT,2015,2015-01-01,9.15,DOL_Historical_Table_5,9.15(e),5
Vermont,VT,2016,2016-01-01,9.6,DOL_Historical_Table_5,9.60(e),5
Vermont,VT,2017,2017-01-01,10.0,DOL_Historical_Table_5,10.00(e),5
Vermont,VT,2018,2018-01-01,10.5,DOL_Historical_Table_5,10.50(e),5
Vermont,VT,2019,2019-01-01,10.96,DOL_Historical_Table_5,10.96(e),5
Virginia,VA,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25[c],5
Virginia,VA,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25[c],5
Virginia,VA,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25[c],5
Virginia,VA,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25[c],5
Virginia,VA,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25[c],5
Virginia,VA,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25[c],5
Washington,WA,2014,2014-01-01,9.32,DOL_Historical_Table_5,9.32,5
Washington,WA,2015,2015-01-01,9.47,DOL_Historical_Table_5,9.47,5
Washington,WA,2016,2016-01-01,9.47,DOL_Historical_Table_5,9.47,5
Washington,WA,2017,2017-01-01,11.0,DOL_Historical_Table_5,11.00,5
Washington,WA,2018,2018-01-01,11.5,DOL_Historical_Table_5,11.50,5
Washington,WA,2019,2019-01-01,13.5,DOL_Historical_Table_5,13.50,5
West Virginia,WV,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
West Virginia,WV,2015,2015-01-01,8.0,DOL_Historical_Table_5,8.00,5
West Virginia,WV,2016,2016-01-01,8.75,DOL_Historical_Table_5,8.75,5
West Virginia,WV,2017,2017-01-01,8.75,DOL_Historical_Table_5,8.75,5
West Virginia,WV,2018,2018-01-01,8.75,DOL_Historical_Table_5,8.75,5
West Virginia,WV,2019,2019-01-01,8.75,DOL_Historical_Table_5,8.75,5
Wisconsin,WI,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
Wisconsin,WI,2015,2015-01-01,7.25,DOL_Historical_Table_5,7.25,5
Wisconsin,WI,2016,2016-01-01,7.25,DOL_Historical_Table_5,7.25,5
Wisconsin,WI,2017,2017-01-01,7.25,DOL_Historical_Table_5,7.25,5
Wisconsin,WI,2018,2018-01-01,7.25,DOL_Historical_Table_5,7.25,5
Wisconsin,WI,2019,2019-01-01,7.25,DOL_Historical_Table_5,7.25,5
Wyoming,WY,2014,2014-01-01,5.15,DOL_Historical_Table_5,5.15,5
Wyoming,WY,2015,2015-01-01,5.15,DOL_Historical_Table_5,5.15,5
Wyoming,WY,2016,2016-01-01,5.15,DOL_Historical_Table_5,5.15,5
Wyoming,WY,2017,2017-01-01,5.15,DOL_Historical_Table_5,5.15,5
Wyoming,WY,2018,2018-01-01,5.15,DOL_Historical_Table_5,5.15,5
Wyoming,WY,2019,2019-01-01,5.15,DOL_Historical_Table_5,5.15,5
District of Columbia,DC,2014,2014-01-01,9.5,DOL_Historical_Table_5,9.50,5
District of Columbia,DC,2015,2015-01-01,10.5,DOL_Historical_Table_5,10.50,5
District of Columbia,DC,2016,2016-01-01,11.5,DOL_Historical_Table_5,11.50,5
District of Columbia,DC,2017,2017-01-01,11.5,DOL_Historical_Table_5,11.50,5
District of Columbia,DC,2018,2018-01-01,13.25,DOL_Historical_Table_5,13.25,5
District of Columbia,DC,2019,2019-01-01,14.0,DOL_Historical_Table_5,14.00,5
Guam,,2014,2014-01-01,7.25,DOL_Historical_Table_5,7.25,5
Guam,,2015,2015-01-01,8.25,DOL_Historical_Table_5,8.25,5
Guam,,2016,2016-01-01,8.25,DOL_Historical_Table_5,8.25,5
Guam,,2017,2017-01-01,8.25,DOL_Historical_Table_5,8.25,5
Guam,,2018,2018-01-01,8.25,DOL_Historical_Table_5,8.25,5
Guam,,2019,2019-01-01,8.25,DOL_Historical_Table_5,8.25,5
Puerto Rico,,2014,2014-01-01,5.08,DOL_Historical_Table_5,5.08-7.25(i),5
Puerto Rico,,2015,2015-01-01,5.08,DOL_Historical_Table_5,5.08-7.25(i),5
Puerto Rico,,2016,2016-01-01,5.08,DOL_Historical_Table_5,5.08-7.25(i),5
Puerto Rico,,2017,2017-01-01,5.08,DOL_Historical_Table_5,5.08-7.25(i),5
Puerto Rico,,2018,2018-01-01,5.08,DOL_Historical_Table_5,5.08-7.25(i),5
Puerto Rico,,2019,2019-01-01,5.08,DOL_Historical_Table_5,5.08-7.25(i),5
U.S. Virgin Islands,,2014,2014-01-01,4.3,DOL_Historical_Table_5,4.30-7.25(j),5
U.S. Virgin Islands,,2015,2015-01-01,4.3,DOL_Historical_Table_5,4.30-7.25(j),5
U.S. Virgin Islands,,2016,2016-01-01,4.3,DOL_Historical_Table_5,4.30-7.25(j),5
U.S. Virgin Islands,,2017,2017-01-01,4.3,DOL_Historical_Table_5,4.30-7.25(j),5
U.S. Virgin Islands,,2018,2018-01-01,4.3,DOL_Historical_Table_5,4.30-7.25(j),5
U.S. Virgin Islands,,2019,2019-01-01,10.5,DOL_Historical_Table_5,10.50(j),5
Federal,,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25,6
Federal,,2021,2021-01-01,7.25,DOL_Historical_Table_6,7.25,6
Federal,,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25,6
Federal,,2023,2023-01-01,7.25,DOL_Historical_Table_6,7.25,6
Federal,,2024,2024-01-01,7.25,DOL_Historical_Table_6,7.25,6
Alaska,AK,2020,2020-01-01,10.19,DOL_Historical_Table_6,10.19,6
Alaska,AK,2021,2021-01-01,10.34,DOL_Historical_Table_6,10.34,6
Alaska,AK,2022,2022-01-01,10.34,DOL_Historical_Table_6,10.34,6
Alaska,AK,2023,2023-01-01,10.85,DOL_Historical_Table_6,10.85,6
Alaska,AK,2024,2024-01-01,11.73,DOL_Historical_Table_6,11.73,6
Arizona,AZ,2020,2020-01-01,12.0,DOL_Historical_Table_6,12.00,6
Arizona,AZ,2021,2021-01-01,12.15,DOL_Historical_Table_6,12.15,6
Arizona,AZ,2022,2022-01-01,12.8,DOL_Historical_Table_6,12.80,6
Arizona,AZ,2023,2023-01-01,13.85,DOL_Historical_Table_6,13.85,6
Arizona,AZ,2024,2024-01-01,14.35,DOL_Historical_Table_6,14.35,6
Arkansas,AR,2020,2020-01-01,10.0,DOL_Historical_Table_6,10.00[c],6
Arkansas,AR,2021,2021-01-01,11.0,DOL_Historical_Table_6,11.00,6
Arkansas,AR,2022,2022-01-01,11.0,DOL_Historical_Table_6,11.00,6
Arkansas,AR,2023,2023-01-01,11.0,DOL_Historical_Table_6,11.00,6
Arkansas,AR,2024,2024-01-01,11.0,DOL_Historical_Table_6,11.00,6
California,CA,2020,2020-01-01,12.0,DOL_Historical_Table_6,12.00,6
California,CA,2021,2021-01-01,13.0,DOL_Historical_Table_6,13.00,6
California,CA,2022,2022-01-01,14.0,DOL_Historical_Table_6,14.00,6
California,CA,2023,2023-01-01,15.5,DOL_Historical_Table_6,15.50,6
California,CA,2024,2024-01-01,16.0,DOL_Historical_Table_6,16.00,6
Colorado,CO,2020,2020-01-01,12.02,DOL_Historical_Table_6,12.02,6
Colorado,CO,2021,2021-01-01,12.32,DOL_Historical_Table_6,12.32,6
Colorado,CO,2022,2022-01-01,12.56,DOL_Historical_Table_6,12.56,6
Colorado,CO,2023,2023-01-01,13.65,DOL_Historical_Table_6,13.65,6
Colorado,CO,2024,2024-01-01,14.42,DOL_Historical_Table_6,14.42,6
Connecticut,CT,2020,2020-01-01,12.0,DOL_Historical_Table_6,12.00,6
Connecticut,CT,2021,2021-01-01,13.0,DOL_Historical_Table_6,13.00,6
Connecticut,CT,2022,2022-01-01,14.0,DOL_Historical_Table_6,14.00,6
Connecticut,CT,2023,2023-01-01,15.0,DOL_Historical_Table_6,15.00,6
Connecticut,CT,2024,2024-01-01,15.69,DOL_Historical_Table_6,15.69,6
Delaware,DE,2020,2020-01-01,9.25,DOL_Historical_Table_6,9.25,6
Delaware,DE,2021,2021-01-01,9.25,DOL_Historical_Table_6,9.25,6
Delaware,DE,2022,2022-01-01,10.5,DOL_Historical_Table_6,10.50,6
Delaware,DE,2023,2023-01-01,11.75,DOL_Historical_Table_6,11.75,6
Delaware,DE,2024,2024-01-01,13.25,DOL_Historical_Table_6,13.25,6
Florida,FL,2020,2020-01-01,8.56,DOL_Historical_Table_6,8.56,6
Florida,FL,2021,2021-01-01,10.0,DOL_Historical_Table_6,10.00,6
Florida,FL,2022,2022-01-01,10.0,DOL_Historical_Table_6,10.00,6
Florida,FL,2023,2023-01-01,12.0,DOL_Historical_Table_6,12.00,6
Florida,FL,2024,2024-01-01,12.0,DOL_Historical_Table_6,12.00,6
Georgia,GA,2020,2020-01-01,5.15,DOL_Historical_Table_6,5.15(d),6
Georgia,GA,2021,2021-01-01,5.15,DOL_Historical_Table_6,5.15(d),6
Georgia,GA,2022,2022-01-01,5.15,DOL_Historical_Table_6,5.15(d),6
Georgia,GA,2023,2023-01-01,5.15,DOL_Historical_Table_6,5.15(d),6
Georgia,GA,2024,2024-01-01,5.15,DOL_Historical_Table_6,5.15(d),6
Hawaii,HI,2020,2020-01-01,10.1,DOL_Historical_Table_6,10.10,6
Hawaii,HI,2021,2021-01-01,10.1,DOL_Historical_Table_6,10.10,6
Hawaii,HI,2022,2022-01-01,12.0,DOL_Historical_Table_6,12.00,6
Hawaii,HI,2023,2023-01-01,12.0,DOL_Historical_Table_6,12.00,6
Hawaii,HI,2024,2024-01-01,14.0,DOL_Historical_Table_6,14.00,6
Idaho,ID,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25,6
Idaho,ID,2021,2021-01-01,7.25,DOL_Historical_Table_6,7.25,6
Idaho,ID,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25,6
Idaho,ID,2023,2023-01-01,7.25,DOL_Historical_Table_6,7.25,6
Idaho,ID,2024,2024-01-01,7.25,DOL_Historical_Table_6,7.25,6
Illinois,IL,2020,2020-01-01,10.0,DOL_Historical_Table_6,10.00[c],6
Illinois,IL,2021,2021-01-01,11.0,DOL_Historical_Table_6,11.00[c],6
Illinois,IL,2022,2022-01-01,12.0,DOL_Historical_Table_6,12.00[c],6
Illinois,IL,2023,2023-01-01,13.0,DOL_Historical_Table_6,13.00[c],6
Illinois,IL,2024,2024-01-01,14.0,DOL_Historical_Table_6,14.00[c],6
Indiana,IN,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25(e),6
Indiana,IN,2021,2021-01-01,7.25,DOL_Historical_Table_6,7.25(e),6
Indiana,IN,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25(e),6
Indiana,IN,2023,2023-01-01,7.25,DOL_Historical_Table_6,7.25(e),6
Indiana,IN,2024,2024-01-01,7.25,DOL_Historical_Table_6,7.25(e),6
Iowa,IA,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25,6
Iowa,IA,2021,2021-01-01,7.25,DOL_Historical_Table_6,7.25,6
Iowa,IA,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25,6
Iowa,IA,2023,2023-01-01,7.25,DOL_Historical_Table_6,7.25,6
Iowa,IA,2024,2024-01-01,7.25,DOL_Historical_Table_6,7.25,6
Kansas,KS,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25,6
Kansas,KS,2021,2021-01-01,7.25,DOL_Historical_Table_6,7.25,6
Kansas,KS,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25,6
Kansas,KS,2023,2023-01-01,7.25,DOL_Historical_Table_6,7.25,6
Kansas,KS,2024,2024-01-01,7.25,DOL_Historical_Table_6,7.25,6
Kentucky,KY,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25,6
Kentucky,KY,2021,2021-01-01,7.25,DOL_Historical_Table_6,7.25,6
Kentucky,KY,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25,6
Kentucky,KY,2023,2023-01-01,7.25,DOL_Historical_Table_6,7.25,6
Kentucky,KY,2024,2024-01-01,7.25,DOL_Historical_Table_6,7.25,6
Maine,ME,2020,2020-01-01,12.0,DOL_Historical_Table_6,12.00,6
Maine,ME,2021,2021-01-01,12.15,DOL_Historical_Table_6,12.15,6
Maine,ME,2022,2022-01-01,12.75,DOL_Historical_Table_6,12.75,6
Maine,ME,2023,2023-01-01,13.8,DOL_Historical_Table_6,13.80,6
Maine,ME,2024,2024-01-01,14.15,DOL_Historical_Table_6,14.15,6
Maryland,MD,2020,2020-01-01,11.0,DOL_Historical_Table_6,11.00,6
Maryland,MD,2021,2021-01-01,11.75,DOL_Historical_Table_6,11.75,6
Maryland,MD,2022,2022-01-01,12.5,DOL_Historical_Table_6,12.50,6
Maryland,MD,2023,2023-01-01,13.25,DOL_Historical_Table_6,13.25,6
Maryland,MD,2024,2024-01-01,15.0,DOL_Historical_Table_6,15.00,6
Massachusetts,MA,2020,2020-01-01,12.75,DOL_Historical_Table_6,12.75,6
Massachusetts,MA,2021,2021-01-01,13.5,DOL_Historical_Table_6,13.50,6
Massachusetts,MA,2022,2022-01-01,14.25,DOL_Historical_Table_6,14.25,6
Massachusetts,MA,2023,2023-01-01,15.0,DOL_Historical_Table_6,15.00,6
Massachusetts,MA,2024,2024-01-01,15.0,DOL_Historical_Table_6,15.00,6
Michigan,MI,2020,2020-01-01,9.65,DOL_Historical_Table_6,9.65(e),6
Michigan,MI,2021,2021-01-01,9.65,DOL_Historical_Table_6,9.65(e),6
Michigan,MI,2022,2022-01-01,9.87,DOL_Historical_Table_6,9.87(e),6
Michigan,MI,2023,2023-01-01,10.1,DOL_Historical_Table_6,10.10(e),6
Michigan,MI,2024,2024-01-01,10.33,DOL_Historical_Table_6,10.33(e),6
Minnesota,MN,2020,2020-01-01,10.0,DOL_Historical_Table_6,10.00(g),6
Minnesota,MN,2021,2021-01-01,10.08,DOL_Historical_Table_6,10.08(g),6
Minnesota,MN,2022,2022-01-01,10.33,DOL_Historical_Table_6,10.33(g),6
Minnesota,MN,2023,2023-01-01,10.59,DOL_Historical_Table_6,10.59(g),6
Minnesota,MN,2024,2024-01-01,10.85,DOL_Historical_Table_6,10.85(g),6
Missouri,MO,2020,2020-01-01,9.45,DOL_Historical_Table_6,9.45,6
Missouri,MO,2021,2021-01-01,10.3,DOL_Historical_Table_6,10.30,6
Missouri,MO,2022,2022-01-01,11.15,DOL_Historical_Table_6,11.15,6
Missouri,MO,2023,2023-01-01,12.0,DOL_Historical_Table_6,12.00,6
Missouri,MO,2024,2024-01-01,12.3,DOL_Historical_Table_6,12.30,6
Montana,MT,2020,2020-01-01,8.65,DOL_Historical_Table_6,8.65(g),6
Montana,MT,2021,2021-01-01,8.75,DOL_Historical_Table_6,8.75(g),6
Montana,MT,2022,2022-01-01,9.2,DOL_Historical_Table_6,9.20(g),6
Montana,MT,2023,2023-01-01,9.95,DOL_Historical_Table_6,9.95(g),6
Montana,MT,2024,2024-01-01,10.3,DOL_Historical_Table_6,10.30(g),6
Nebraska,NE,2020,2020-01-01,9.0,DOL_Historical_Table_6,9.00[c],6
Nebraska,NE,2021,2021-01-01,9.0,DOL_Historical_Table_6,9.00[c],6
Nebraska,NE,2022,2022-01-01,9.0,DOL_Historical_Table_6,9.00[c],6
Nebraska,NE,2023,2023-01-01,10.5,DOL_Historical_Table_6,10.50[c],6
Nebraska,NE,2024,2024-01-01,12.0,DOL_Historical_Table_6,12.00[c],6
Nevada,NV,2020,2020-01-01,8.0,DOL_Historical_Table_6,8.00-9.00,6
Nevada,NV,2021,2021-01-01,8.75,DOL_Historical_Table_6,8.75-9.75,6
Nevada,NV,2022,2022-01-01,9.5,DOL_Historical_Table_6,9.50/10.50,6
Nevada,NV,2023,2023-01-01,10.25,DOL_Historical_Table_6,10.25/11.25,6
Nevada,NV,2024,2024-01-01,12.0,DOL_Historical_Table_6,12.00,6
New Hampshire,NH,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25,6
New Hampshire,NH,2021,2021-01-01,7.25,DOL_Historical_Table_6,7.25,6
New Hampshire,NH,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25,6
New Hampshire,NH,2023,2023-01-01,7.25,DOL_Historical_Table_6,7.25,6
New Hampshire,NH,2024,2024-01-01,7.25,DOL_Historical_Table_6,7.25,6
New Jersey,NJ,2020,2020-01-01,11.0,DOL_Historical_Table_6,11.00,6
New Jersey,NJ,2021,2021-01-01,12.0,DOL_Historical_Table_6,12.00,6
New Jersey,NJ,2022,2022-01-01,13.0,DOL_Historical_Table_6,13.00,6
New Jersey,NJ,2023,2023-01-01,14.13,DOL_Historical_Table_6,14.13,6
New Jersey,NJ,2024,2024-01-01,15.13,DOL_Historical_Table_6,15.13,6
New Mexico,NM,2020,2020-01-01,9.0,DOL_Historical_Table_6,9.00,6
New Mexico,NM,2021,2021-01-01,10.5,DOL_Historical_Table_6,10.50,6
New Mexico,NM,2022,2022-01-01,11.5,DOL_Historical_Table_6,11.50,6
New Mexico,NM,2023,2023-01-01,12.0,DOL_Historical_Table_6,12.00,6
New Mexico,NM,2024,2024-01-01,12.0,DOL_Historical_Table_6,12.00,6
New York,NY,2020,2020-01-01,11.8,DOL_Historical_Table_6,11.80,6
